Reservation-id,Reservation_Status
50082265,2
20794778,1
73042352,2
18409964,3
70788551,1
42004070,3
34115215,1
84539295,1
60111231,1
56321763,1
17905639,1
52664408,1
98921286,1
46096867,2
51499029,1
9425826,1
61763538,2
68767075,1
24065252,1
56151689,1
95687144,2
51881559,1
32939582,2
269319,1
87676829,2
77358652,1
92544167,1
87927325,1
38001139,2
4542842,3
70512641,1
52717568,3
67352978,1
4734692,3
83194140,1
93223407,1
65758952,1
91585570,1
59665742,2
17786035,3
74306619,1
44014777,2
88020741,1
56480485,2
36492621,1
72255960,1
96786267,1
36743163,3
61808366,3
4084643,1
55305311,1
6656692,2
35268612,1
30099568,1
49913126,1
81650927,1
47515896,1
21898328,1
73043218,1
65630542,1
63409154,2
25080457,1
19836054,2
83975325,3
15293012,3
78131327,2
38344172,1
15136951,1
95066467,1
69364978,3
83076151,1
45815750,2
28146454,1
35190891,1
46923817,1
9659883,3
19358187,1
45244301,1
7243540,1
37331725,1
43649142,1
67311265,1
97787496,1
68829691,1
14898599,2
2208574,1
85411428,2
92473170,1
24920269,1
82468346,1
61464854,1
64260613,1
58562037,1
47934607,1
18473518,3
6174918,3
92692764,1
28515154,1
50675442,2
53261183,1
62286239,2
6723048,1
11135004,1
93506333,1
12386368,1
3680052,1
63716527,1
12431258,1
12946891,2
38282546,1
19585385,1
61708136,1
36684071,1
92236537,1
7934880,1
52580122,1
33053296,1
26818960,1
80423078,1
4535931,3
48747739,2
43683213,1
5025557,1
53985327,1
92923307,1
88450074,1
72110617,2
97619755,2
9236843,2
47095080,1
87587990,1
82451090,1
25553539,1
60362942,1
35025933,3
46262420,3
54353311,3
45625478,1
22498134,2
38550520,1
59567899,1
85263081,3
86272483,2
77150487,2
2718958,1
86529128,2
63593222,1
97907044,1
57117704,1
34139728,1
69755703,1
50295425,3
489569,1
20460868,1
34146657,1
44442423,2
61735297,1
16238707,1
98540026,3
16232630,3
88794796,1
52604895,2
92337882,1
9201042,2
91836596,1
16527896,1
41614945,2
29951275,1
75058864,1
95310373,1
73653384,3
32004848,1
53583531,1
58034214,3
98233510,3
4454983,3
672637,1
68525273,1
21361529,1
67048647,1
67690197,2
61528433,1
97727786,1
37595100,1
6302097,1
69754182,1
72259602,1
3641848,3
32731707,1
3556731,1
60940241,3
93897474,1
65715013,3
82670065,2
98928971,2
9907656,1
52294619,1
82509446,1
14366947,1
86425434,1
38431913,2
84678556,1
26967757,1
30037430,1
10378995,1
65525448,1
79897767,1
738956,2
52312220,3
12973691,1
1136559,1
85771728,3
83911057,1
78641911,1
56483609,2
97270148,1
22744114,1
3477007,1
11471017,1
65751836,1
78283725,1
68656076,1
34125677,3
29373913,1
32247205,1
70741695,1
74248187,2
92259027,1
3596204,3
23506394,1
65045531,1
98577176,1
59986478,1
94955605,3
35655135,2
23663674,3
99664548,1
59855510,1
18969348,1
26265371,2
55750229,1
89602422,1
90783462,2
34300225,1
46903391,1
80155697,1
27662142,1
6222390,1
85524525,2
37480007,1
55428598,1
65797493,1
20061960,1
47199087,2
10260418,1
9746752,3
67139468,1
60634871,2
53819054,2
89830064,1
33243297,2
34890362,1
35896451,1
34911706,1
25998722,1
97178538,3
649124,1
61367175,1
17460804,1
85973647,1
44925821,2
42420723,1
69893288,1
31899876,1
62575378,1
63669387,2
55667532,3
70405950,1
38224976,1
90491030,1
72970791,3
40483145,1
87800461,1
94525681,3
93422353,1
39341346,3
65817461,1
81624414,2
49497444,1
1164005,1
85925462,1
91210577,1
90397982,1
79389419,1
32941111,3
86861463,2
94442457,1
38607749,1
70560954,1
29388468,1
84899203,1
22945006,1
30689639,1
61622598,1
95414443,1
43581896,1
86078165,1
77062771,3
84263576,3
12584187,1
11256358,3
9122782,2
43778704,1
17470915,3
65940919,2
25192909,1
40113251,1
27380459,1
93153045,3
71846686,2
4363902,1
89617312,3
77224569,1
60284929,2
89154977,1
38987701,1
60529273,1
80988629,1
95564150,1
23565115,1
71925855,1
56594943,1
62896128,1
320974,2
61945559,1
51102079,1
17944404,1
74097915,1
72961577,1
9406065,1
31712999,1
772477,1
40876045,1
15525680,1
1220121,1
66373347,1
77485565,1
1709337,1
78783753,1
36118674,1
16034345,1
95411958,1
65283644,1
65974018,3
97308841,2
94035715,1
2780702,1
57537559,3
51223964,1
47840681,3
67776455,1
89529997,3
57812290,1
94519587,1
79663212,1
54828270,3
74811794,3
83345601,1
56570387,1
95026867,2
51381402,2
58074618,1
45015777,2
20609696,3
53246505,1
17367864,2
78968593,1
75176421,1
61418404,3
85020961,1
91920213,2
20137143,1
32345779,1
34956784,3
73216190,1
81278503,1
76449258,1
39481842,1
59827519,1
47252802,1
35043113,3
24583080,3
73050389,1
72460331,1
76872180,2
2132883,1
24137681,1
91676758,1
51264056,1
34657093,1
82768374,2
62247784,1
9209094,1
8727009,1
99694281,1
75890985,1
7334404,1
69203107,2
15049567,3
40660103,2
84200991,3
68582654,1
78684562,2
2255268,1
16921933,1
63837732,1
4731034,1
2823450,2
65338348,1
70252390,1
68425557,2
35313163,2
90162894,1
22124694,1
93127191,1
66087258,1
99927089,1
66271439,3
33981655,1
45405102,1
74623799,1
45329763,1
40057073,1
98869764,1
63689535,1
40679347,1
10231015,1
4768008,1
84146039,1
58162426,1
72961971,2
89192605,2
29711403,1
38619269,2
18739601,1
67221043,1
30962836,1
57123141,2
64247976,3
32539333,2
71881293,1
4498414,1
30658759,2
50848259,3
42166026,1
60918816,1
8554259,1
79685291,2
18061332,1
34182637,2
20209689,1
70923481,1
53176772,1
57825978,3
76289146,1
70522186,3
79469857,1
56567337,1
65100356,1
67322260,1
84520269,2
31754068,1
80079409,1
88645371,1
72759458,3
26478361,1
84805785,2
54353676,2
42664865,1
68053239,1
19544177,1
2042510,3
16366144,1
12280716,1
64301770,1
75984731,1
71615098,1
82440114,1
3633598,1
28676460,1
25997925,1
13468858,2
76193682,1
15938319,1
26316748,1
69906105,1
99146661,1
5100624,1
51555503,2
23378791,3
10181515,2
25247938,1
66900837,2
50504572,2
86339920,2
84106109,2
27926291,1
24563762,1
26614815,1
57297857,2
38096780,1
24372436,1
85819413,2
91042702,1
68953549,1
44390749,1
29163663,1
24744742,1
99742323,2
3494637,3
46430910,1
87687863,1
36272486,1
89842859,1
75033128,2
27927711,3
33515702,2
63063406,2
31874018,1
2474153,1
96647907,1
78617449,2
56358558,1
48419566,2
13868313,1
50918269,1
1097513,1
7640295,2
73305940,3
25777461,1
69099321,3
77466976,1
76053774,1
96792780,2
98761627,2
73437079,1
90953434,1
60335743,2
78402237,1
47994902,1
15981661,1
93844687,1
84852694,1
48273730,1
64483572,2
57590463,2
2516360,1
16393790,1
42746498,1
6013315,2
20914768,1
29868001,1
82789513,1
91924362,2
59292493,3
54269093,1
80007056,1
91930301,1
71591534,3
61340580,1
17562504,1
11362956,1
34700604,2
41874714,1
81399524,1
244000,1
65102091,2
96681770,1
3042934,1
10668465,1
12693432,2
84215591,1
80554215,1
5322069,1
32202952,1
38282132,1
78657053,3
73222811,1
91388609,3
83226738,1
32597237,3
77491577,2
64627593,1
83467621,1
39378946,1
30573845,2
76301539,1
15413452,2
59474405,1
18401635,1
76529547,1
7379978,1
12870914,3
38688367,3
51572415,1
61096650,1
84100297,1
66660796,1
82925803,1
49009601,2
80720138,1
82681968,1
46283531,1
36192374,1
87846915,1
964706,1
95722773,2
13090702,1
92563485,1
44574975,1
62829280,1
2519077,1
52702877,2
11817789,3
21486995,2
82240870,1
81843608,2
27177544,1
90373160,1
84805472,2
90287000,1
6372131,2
45982138,1
32649490,1
52362704,3
74782301,1
88582394,2
5778999,2
99865370,1
56993732,1
58545933,1
68090145,3
82015514,1
73986568,1
41768772,1
8639098,1
71066522,2
66271696,1
60976249,1
88813842,2
45257482,1
45205638,1
70883085,1
73940542,2
9181036,1
53524606,1
77246132,2
37867080,1
99805169,2
50339108,1
44021654,1
8853439,1
11103245,1
22592855,3
71025964,2
65651720,1
24262834,3
33720048,1
68422365,1
86629674,1
33621396,3
53001947,1
99468721,1
13977094,1
97698460,1
88107235,1
32880915,1
94103059,1
23934717,1
64829276,1
29933861,1
30948732,3
94698701,2
35653219,1
87537168,1
68550289,1
22356627,2
95289606,1
91802072,2
89261512,1
56446220,1
54890181,1
95094327,1
80509987,1
74754942,1
67380812,2
99756896,1
2430028,1
77648216,2
83191944,2
17684010,1
29226178,1
99708842,1
69210554,2
33465549,1
81670375,1
23380975,2
69729338,1
89183454,1
75878079,1
36265195,1
32969255,1
28930887,1
50815091,2
1881274,1
1155758,1
64172176,1
29271830,1
91401105,1
78336302,1
34951489,1
63801194,1
89966347,2
10808461,1
4406534,1
7602665,1
40660488,2
93569363,1
42802734,2
19595191,1
95357202,3
83609095,1
67585602,2
95974371,1
9625508,2
38099293,2
72649830,2
14660067,1
41232727,1
23402166,1
4984128,1
21210426,1
41447112,1
60634462,2
8234321,1
21742258,2
255736,2
87479737,1
44802651,1
6301724,1
7975341,1
3863462,1
20779713,1
72020813,1
10459657,1
69510797,1
61443270,1
47713030,2
61438557,2
39523483,3
60959311,2
68800796,1
30713627,1
3141740,2
44778691,1
40673727,2
86740083,1
45058735,1
50054962,1
66661559,1
11384099,1
1624305,3
97629136,1
12775174,1
68109958,1
98499290,1
82624659,1
20472760,1
87054305,1
18197773,1
442773,1
39873114,2
92146832,1
87410502,2
79043692,2
54551201,1
40962670,2
59372611,1
1482209,1
86239976,1
82771697,2
39319078,2
24387898,1
6229724,1
28534345,1
51997718,1
19167171,1
61117547,1
64788698,1
12960669,1
11787022,1
34818088,3
67165469,1
67459890,1
65155373,3
48498201,1
92165704,1
33247236,1
46678262,2
63491163,1
47950865,2
68385398,1
22697348,3
66088269,1
57011312,1
3061001,1
25175876,2
12286644,1
53403546,1
30929972,1
42702118,1
9235904,3
43987683,1
13579467,1
1829883,2
88992850,1
6830595,1
19915866,3
41278258,3
80670693,1
75433844,1
4318167,3
25692244,1
56763048,1
94230735,2
18759065,1
39385054,1
39295632,2
29101448,2
23973990,1
33218331,1
77697751,1
52593494,1
72754167,1
29525359,1
87476952,1
59685178,1
81641413,2
79100181,1
95245839,2
22640274,1
46795646,1
68422702,2
97204913,1
95444147,1
322633,1
98072286,1
21107683,2
71511156,1
46335826,1
68398987,1
8987123,1
12827854,2
43711013,1
79780211,1
31267900,1
99850766,1
52418975,1
65554993,1
41176381,1
21483630,1
46162917,3
12828035,1
22687237,1
8108399,2
94112231,2
97245300,2
82029052,3
43272362,2
69999465,2
74302517,1
57351878,1
15577242,1
82280845,2
3326101,3
32240604,1
54139621,1
80424676,2
47831746,1
70681972,3
26551703,1
100679,1
85458407,3
76449238,2
19023443,1
97569024,1
31790666,1
96561506,1
70812048,1
70771145,1
85065167,1
58312846,1
85446936,2
18683134,1
37261811,2
48590326,1
90511459,2
88402771,1
18609405,2
70536512,2
48723766,1
71682104,1
84472884,3
94540524,3
20081672,2
90498156,2
39862102,1
2986513,1
71020923,1
11050974,2
73947319,2
25148166,3
26200175,1
63700293,1
65966555,3
73094116,1
94797207,1
41802714,1
25360364,2
62913302,1
48317204,2
11679216,1
344030,2
26342770,1
2130705,1
47654490,1
21859676,1
9377354,1
57546978,2
7190821,1
14372532,3
69350556,1
40747350,2
64810591,1
41043772,1
21753367,1
80434987,2
37868684,1
51249933,2
80359817,1
49489899,1
23216017,1
88072468,1
23142597,2
81007808,1
54623562,1
18324699,1
75498272,2
1168199,2
47904671,1
55625010,2
93802723,1
60312495,1
27958779,2
54691652,1
146559,1
63061351,3
34952205,1
35587413,3
92386141,1
68007883,1
57477534,1
7771634,1
60610853,1
64099015,2
48980211,1
53361809,1
72565508,1
33983544,1
76884064,1
26480449,3
36637637,1
55159501,1
62075452,1
96603700,1
58434136,1
50250520,2
8551884,2
85496242,1
60183897,1
23295227,2
31423767,1
64465482,1
78474247,1
62561054,3
10245009,1
80245871,1
79192194,1
5827840,1
48867091,1
67906642,1
26314538,1
72862999,1
71352584,1
54379534,1
32829294,1
20971718,1
44936084,1
16012987,3
71421587,1
96874644,1
25404551,1
91368194,1
25128592,1
39421277,2
83073780,2
72464404,1
69692541,3
26635402,1
45065812,2
10977469,1
90675225,1
28449927,1
24375409,1
27550950,1
49442899,2
52865393,1
26100559,1
98967268,3
33902173,1
51494485,1
12503686,3
97884772,1
12243817,1
17410417,1
77507446,1
46167372,2
41551935,1
15561096,1
64106937,1
86772355,1
91274201,1
99710889,2
30492803,1
74914286,1
31427936,1
20205577,1
78337063,1
22339600,1
19874078,1
56326367,1
46598038,3
65740316,1
40028177,3
75646514,2
5152643,1
1105612,2
66485161,1
76426906,1
44654410,1
90528802,3
12965017,2
49823963,1
57078122,2
49531178,1
61878166,2
33810479,1
73771918,1
38371274,1
91007713,2
59377797,1
77291288,1
22691991,1
11024543,1
55315656,2
59995428,1
43061646,1
34458985,1
81263177,1
86380742,1
32894739,1
11831033,2
9536552,3
65456983,1
77304094,2
51453126,1
89330598,1
45527180,1
23711406,1
18858868,1
59430808,1
43117469,2
53807169,2
23758133,1
56271369,1
75383675,1
15776314,2
7353440,1
50671309,1
16988296,1
59097958,1
68141368,1
41782313,1
37579960,1
13925964,1
76438193,1
17183138,2
92185592,2
86429823,1
33147964,2
81894339,1
51268497,1
1387022,1
93019323,1
97808763,1
89514467,3
66229306,1
94180843,3
84993696,2
98839800,1
385120,1
87732768,1
92762969,1
83085916,1
10618184,1
26680071,2
12981748,1
59549278,1
9526815,1
81392523,2
60572413,2
39246430,1
3094636,2
20506586,1
69117467,1
69787976,1
81349158,3
51743437,1
49476942,2
71839850,1
89341744,1
93008272,2
2219837,3
41751726,1
66838564,3
6724635,2
2241902,1
86151761,1
80147569,2
7101365,1
44511291,1
88079653,1
52865260,2
33218313,3
34824911,1
58810231,2
58130671,2
85207721,1
93964114,1
59789215,1
4649037,1
58358126,1
4650785,1
44716312,2
43314265,2
12961368,1
64349345,1
4588276,2
62187682,2
65922130,2
56454382,1
15154520,1
73935467,1
32794287,1
71999295,1
59532442,2
6634001,1
14908846,1
30991152,1
21915580,1
88370208,1
46845932,1
94592577,1
8139697,1
48116251,2
29726119,1
98939344,1
23964548,1
36722406,1
82038699,1
21051428,1
37198035,1
73884821,1
66522950,1
80729114,1
60290818,1
84211221,1
93372712,1
26270930,1
25714167,1
48131698,3
56723341,2
73052957,1
83968500,1
29536498,1
41275836,3
62914733,2
12030000,1
10180058,1
2712446,1
46374832,1
6155515,1
77919222,1
67485233,3
32731314,1
49308675,1
13300044,2
97331668,1
57298799,1
95496525,2
48044351,2
10344640,2
1860691,3
30032094,2
52576883,3
83216764,1
21313241,1
75104688,1
26077976,3
56731782,2
11755297,1
3995196,3
55448267,1
63331247,1
423519,1
92672803,1
41823717,1
15869969,2
61297830,1
13844550,1
45326867,1
48394298,1
69388614,2
5166281,1
39154996,2
834471,2
10032261,1
76697462,1
12103210,1
59820162,1
12266886,1
54070340,1
96352434,3
35245843,1
87923139,1
56960414,1
96042376,3
4577940,3
91978599,1
22850339,1
94106138,3
7684286,1
70709751,1
8399281,1
99113400,1
22778822,1
16044174,2
41842808,1
22463820,2
77617534,1
47527250,1
27900391,1
98411832,1
67344420,2
67746547,1
43473465,3
95756858,2
87840884,1
10958598,3
75104092,3
25633505,1
22101459,3
76431464,2
38684336,2
92476858,2
45200833,1
88957616,2
57085019,1
38696010,1
2798037,1
54374290,2
37171306,1
27965213,2
536219,1
69557488,2
92635162,1
55668964,1
77747162,1
77213711,1
50413354,1
46148474,2
30884270,1
45601437,1
38810153,1
90947336,3
64809030,2
47504653,1
85537455,1
64805405,1
13543115,1
6450455,1
71846898,1
25442004,3
46009929,1
99982225,1
2293656,1
61097617,1
53979776,3
18055208,3
30723442,1
34210726,1
62585112,1
57055232,1
62074286,2
55645316,2
2221573,1
11628282,1
52522070,1
99051077,2
7576530,1
68285617,3
22876778,1
30772530,3
28027298,1
54822029,1
12402536,1
42883842,3
29453719,1
99528131,3
15938091,1
68333080,2
12447784,3
6280972,1
62412818,1
46733506,1
18609182,2
51293574,1
16841366,2
24341514,2
92081153,1
2982616,2
78317376,2
26590311,1
9222955,1
84792801,1
72211200,1
98482889,1
74399157,1
9784901,2
84087248,1
2466496,2
5798406,3
10805856,1
74038897,1
76166687,1
70256430,3
99539532,1
27774731,1
83108063,1
6453675,1
70095267,1
10866821,1
42285667,1
6541697,1
298258,1
94997431,1
68526693,1
64493971,1
35060342,3
63755975,1
30597945,1
59019732,3
54874457,1
54153141,1
16928467,1
78017410,2
24066672,1
11344846,1
47718960,1
18063859,1
48947279,1
73170938,1
35679838,2
38262540,2
22808223,1
54960834,1
8615769,1
15612750,1
35364024,1
82832190,2
5851697,2
83584833,2
71309814,1
63792048,3
21168262,2
55655549,3
91294583,1
65487723,1
85150317,1
37320281,2
69474947,1
78619486,1
85348285,1
14680676,1
63111394,1
76479422,1
31645350,1
78326224,1
90661793,3
25838820,1
98918449,3
60333915,1
74267204,1
97374427,1
79409258,1
48860043,1
30125722,3
5207284,1
76354945,2
78016591,1
47661716,1
66083124,3
21201121,1
42701655,3
70452869,2
99599082,2
41421084,3
70476396,1
39944616,1
18432525,3
73203994,1
26615892,1
35122476,1
4882237,1
21645389,1
83031683,2
75054217,3
70316383,2
58509971,1
72766823,1
30963900,1
67478845,1
15271098,3
67570740,1
83674014,1
7307988,2
97205512,1
49059940,1
63290286,1
48293717,1
79607632,1
49317412,1
55594999,1
44074683,1
49344213,1
36336995,1
11853594,2
91734377,1
20227183,1
1265547,2
51735086,2
87646214,2
95376728,1
37469563,3
37633288,3
18228713,1
55647895,1
38157546,1
97318445,1
82754814,1
33911269,1
75188130,1
61833829,1
40313708,1
48031238,1
11834483,1
22731352,1
52792899,1
45638406,1
16961545,2
9528344,1
60252468,1
97393857,1
69172836,1
92622070,3
42478621,2
72967028,1
95075959,3
21543690,2
83646596,1
84621589,1
78623723,2
54339997,1
53359936,1
52499554,2
32754623,1
51605539,2
52547915,2
80338288,3
94586433,1
80916902,3
99259352,1
80523635,3
47232512,3
3843255,1
7628369,1
84297555,2
20086711,1
8245282,1
65627144,1
81225306,2
71797829,2
91683299,1
4440528,1
55454923,2
61081612,3
83804555,3
95319204,1
49618143,1
78710175,1
96462721,1
69441406,2
47358170,1
21007556,3
74220194,2
86167775,1
74789631,1
26698230,2
98365493,3
1623211,1
30332079,1
79247958,1
6146859,1
87000052,1
76695249,1
29713558,1
9907801,1
9317491,1
25780833,3
21098527,1
85936303,1
37055225,1
64574136,1
60991661,1
26136545,1
95327958,1
79736508,1
7734288,1
72492324,2
38294195,2
19164874,2
85685705,1
32601571,1
82920139,1
71071216,1
31439444,2
71728834,2
67895136,1
94618632,1
26641241,1
97765897,1
67462384,1
92843509,1
47546011,1
32481134,1
19037297,1
6867527,2
18738048,3
91247576,1
28348117,1
14776929,2
88946501,3
60198776,1
46882893,3
32891408,3
83953970,2
50560181,2
52490175,3
31978954,3
92943593,1
77390700,1
79076594,2
8334519,2
81577179,1
8584289,1
11599120,3
45473652,1
5909549,1
49689234,3
37334356,1
48431379,1
90897814,3
13411865,1
81303565,1
84587880,1
53849700,2
76739157,1
35894492,1
15576528,2
37326239,3
21551504,1
20748907,1
87138372,2
66875030,1
12482222,1
30603259,1
16621201,1
49459908,1
65324279,1
44524349,1
68518967,2
67638190,2
28701425,1
31825028,1
50781984,3
57645092,1
60731930,1
1049488,1
93125226,2
47779427,3
23910370,2
95762631,2
51245266,1
31656607,2
39233359,3
45217885,3
90697590,1
17473992,1
65377461,1
16315798,2
97368251,1
55295718,1
26941717,1
16214362,3
48306430,1
66830972,1
65237582,2
61940550,1
1384720,1
51845553,1
30442529,1
19693266,1
25532421,1
78552256,2
27935584,1
37133968,1
75078090,3
46138443,1
90018189,1
75038038,1
13666585,1
48146893,1
48234921,1
73228748,2
62956131,1
95425926,1
24147362,1
80924116,1
4431018,1
89126590,1
76107510,1
19447668,1
28032096,1
98154983,1
16442638,1
21374488,1
20352990,1
62553001,1
17358202,1
82328228,2
32732253,1
44499858,1
92341843,3
38093978,2
24552370,1
83651671,1
13648146,1
7952936,3
90405063,1
71365967,1
86538332,2
13639344,2
68492935,2
22308123,1
27430394,3
16523014,2
99727808,1
15228342,1
8753114,1
25464158,3
74042706,1
87651378,1
48230750,1
9429360,1
89908453,1
59779632,2
53634788,1
86158783,1
72671408,1
95379227,1
98705794,3
23773248,1
53558353,1
62812607,3
8662623,1
57729089,1
30172004,1
68318,2
78725187,3
42471625,1
92539534,1
27777100,2
49896464,1
49627174,1
63452695,2
11839133,1
60252383,1
28203548,2
52145976,1
96245471,1
85619324,1
22689905,1
82119035,1
5613791,1
2790403,1
15246210,1
56761077,1
35673687,1
34662730,1
7891943,1
56720001,2
36833630,1
35333204,1
32631580,1
1241907,3
23434367,1
90964626,1
85846294,1
14411182,1
43504013,1
67541827,3
76235501,1
60141508,1
58831831,1
59293650,1
32836106,1
17183168,2
35902527,1
21646184,1
40824343,1
22052744,1
64189516,1
56300692,3
93449150,1
79235295,1
21613979,1
55967964,2
29913598,1
93742460,1
66606126,1
95367563,3
87162513,2
92526335,1
8076511,1
73847953,2
47385700,1
77966835,1
37579215,2
26243545,1
21812269,3
6409114,1
57392971,2
19767398,1
74060235,1
28124818,1
59580432,2
62540637,2
7264169,3
5706435,2
66555318,1
95070625,2
54944571,1
45080277,1
40542724,1
7274014,1
70068622,1
31012066,2
21220589,1
85837267,1
36695999,1
42331245,1
67143963,1
82558546,3
46947074,2
81821726,1
88317524,1
60382297,1
81119941,2
57582771,1
85868552,2
40289722,1
6666823,3
11419979,1
23989351,1
86757901,1
15881609,1
82764348,1
43713979,1
11630234,2
10541829,2
36609272,1
84098506,1
21494125,1
58302950,1
99413607,1
19139587,1
14888385,2
27094493,1
45385947,1
43085117,1
7364514,3
77274278,2
22997376,1
17609344,1
83192976,1
57651929,1
61485968,1
3010978,1
13423022,1
17963529,1
39614885,2
74112796,1
99961316,1
25328768,1
74919823,1
14077765,1
66663224,1
11924996,1
85784923,1
55834534,1
21059575,2
39641094,1
91483981,3
95837906,1
99115384,1
2807494,3
24671722,1
37407407,3
75873152,1
81972360,1
39205253,2
70090390,1
69060786,1
41876769,1
8660729,1
30724993,1
54740023,1
18875352,1
75507333,1
42531222,1
40092495,1
52686791,1
85760116,2
31854060,1
22982993,1
33090365,1
89945473,2
32184517,3
90067568,1
34291467,1
94509732,1
96965810,1
36949796,2
70461460,1
54763754,1
42329401,1
51368911,1
42331920,1
92432382,1
78524118,1
31843079,1
42704518,3
63345571,2
4855164,1
71229894,1
33514337,1
52000526,2
52287951,1
88808150,1
2830269,1
80494453,3
32905391,1
92326050,3
84380901,1
97127845,2
34116454,1
32647014,1
55240625,1
82651375,1
43453111,1
6771023,1
3354403,1
92039626,1
91014705,2
41921834,1
8901216,1
23480543,1
63573419,1
13346059,1
35396924,1
48803735,1
87535107,1
90563621,3
567520,1
86593443,1
47611611,1
39863741,1
28568441,1
38932769,1
28495940,1
77641549,1
36314529,1
33787722,1
50189940,2
56602311,2
48354691,1
33053560,1
83915119,1
36945931,1
88936756,1
1737355,2
94036739,1
32814808,1
98233883,2
75178481,2
52950446,1
10267064,1
16186505,2
51581940,2
93630028,1
2599721,2
63215234,1
90363870,1
70218719,1
52614588,1
94093356,3
40228729,1
69047112,1
68580741,1
6404502,2
1582051,1
18945676,1
75269287,1
46295940,1
21736444,2
43740135,1
82181502,1
55548773,1
22809172,1
54371670,3
95356183,3
25490845,1
68109512,1
69231911,1
48317103,1
94286691,1
72398284,1
79470190,1
70340980,1
16520129,2
21401468,2
5176392,2
96623093,1
45647795,2
29061949,2
66630075,1
36625655,1
53404048,1
50306620,1
87915215,1
11012785,1
55035543,1
90972458,1
58635173,1
6761650,3
38171346,1
33900019,1
80248967,1
9149580,1
58739528,1
62774962,1
93821649,2
69858344,1
60330243,2
18023232,1
44811514,1
89096698,1
32015244,2
41124676,3
9452383,3
3930633,2
55306217,3
80554370,1
1331314,1
61471691,1
20764931,1
80848701,2
87735680,1
13619724,1
6969326,1
97817763,3
23242377,2
41132575,1
74359998,1
54053297,1
3875231,2
96304410,1
6448686,2
42094348,2
82163596,1
6520839,2
54519834,1
80593075,1
94119065,1
7178635,1
45478068,3
82038862,1
75845281,3
21160037,1
91041527,1
20233226,1
60145766,1
70410069,1
45235935,1
67835297,2
76100039,1
35209776,1
15625213,2
99133983,2
28951321,1
69156739,1
15507498,1
76547659,1
96357259,1
99559083,1
821376,1
67772944,1
25442545,1
15246701,1
21540236,1
40945273,2
88171283,1
13918399,1
60156469,1
21116630,1
72833095,1
43414875,1
94132784,2
96385717,1
67103292,1
59514237,2
2761985,1
2933606,1
62686912,1
56910850,2
82119637,1
64336892,1
28127237,1
94622531,1
8278097,1
29401477,1
71789602,1
50482646,1
16482466,2
58855971,1
44548213,1
78789377,3
40806438,1
57225981,2
47419937,1
20930826,2
28640493,1
63284313,1
34084210,1
16599563,1
67413491,1
46031389,3
20611469,1
7632520,1
74186254,1
28611959,1
53978907,2
77208177,1
2860306,1
94469494,1
66634626,1
83613144,1
17791372,1
99093252,1
95980896,1
30462130,1
24922413,2
36220497,1
40943888,1
53149506,2
58929848,1
35680213,1
69625514,1
40665326,1
99540478,1
91191393,1
16816082,1
5736450,3
99983667,1
4573733,1
78517972,1
80964309,1
21330207,2
63664612,1
16986311,1
70505396,1
55367030,3
86896833,2
33956778,1
44554348,1
46230473,1
37578108,1
30661471,1
7221301,1
94435519,3
30748418,1
23437956,1
50323599,1
32843248,3
45793593,1
15887185,1
66012657,1
23681376,1
85736996,1
